año,mes,codigo_linea,linea,viajeros_total,creditrans,gizatrans,gazte_70,goro,ocasional,familia_numerosa,menores_6,empresa,fecha,flag_covid,flag_subsidio,expediciones_anuales,dias_servicio,expediciones_mes_est,ratio_saturacion,trimestre,mes_num,año_num,mes_sin,mes_cos,lag_1,lag_3,lag_12,rolling_mean_3,rolling_mean_6,rolling_mean_12
2025,4,A2610,GALDAKAO - UPV/EHU,7512.0,4452.0,314.0,860.0,625.0,66.0,0.0,15.0,88.0,2025-04-01,0,1,11128.0,470.0,927.3333333333334,8.100647016534866,2,4,2025,0.8660254037844387,-0.4999999999999998,14674.0,9778.0,12079.0,13228.666666666666,13718.166666666666,10542.833333333334
2025,5,A2610,GALDAKAO - UPV/EHU,12660.0,5220.0,416.0,2965.0,1545.0,52.0,0.0,38.0,104.0,2025-05-01,0,1,11128.0,470.0,927.3333333333334,13.652048885693745,2,5,2025,0.49999999999999994,-0.8660254037844387,7512.0,15234.0,10519.0,12473.333333333334,12031.166666666666,10162.25
2025,6,A2610,GALDAKAO - UPV/EHU,6109.0,3856.0,315.0,436.0,260.0,47.0,0.0,45.0,64.0,2025-06-01,0,1,11128.0,470.0,927.3333333333334,6.587706685837527,2,6,2025,1.2246467991473532e-16,-1.0,12660.0,14674.0,6847.0,11615.333333333334,11570.5,10340.666666666666
2025,7,A2610,GALDAKAO - UPV/EHU,1815.0,1146.0,125.0,120.0,49.0,16.0,0.0,13.0,12.0,2025-07-01,0,1,11128.0,470.0,927.3333333333334,1.9572250179726813,3,7,2025,-0.4999999999999997,-0.8660254037844388,6109.0,7512.0,1217.0,8760.333333333334,10994.5,10279.166666666666
2025,8,A2610,GALDAKAO - UPV/EHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1,11128.0,470.0,927.3333333333334,0.0,3,8,2025,-0.8660254037844385,-0.5000000000000004,1815.0,12660.0,0.0,6861.333333333333,9667.333333333334,10329.0
2025,9,A2610,GALDAKAO - UPV/EHU,9749.0,5700.0,295.0,1142.0,795.0,82.0,0.0,65.0,223.0,2025-09-01,0,1,11128.0,470.0,927.3333333333334,10.51294033069734,3,9,2025,-1.0,-1.8369701987210297e-16,0.0,6109.0,13543.0,2641.3333333333335,7128.333333333333,10329.0
2025,10,A2610,GALDAKAO - UPV/EHU,20818.0,6451.0,417.0,5810.0,3495.0,77.0,0.0,39.0,255.0,2025-10-01,0,1,11128.0,470.0,927.3333333333334,22.449317038102084,4,10,2025,-0.8660254037844386,0.5000000000000001,9749.0,1815.0,17634.0,3854.6666666666665,6307.5,10012.833333333334
2025,11,A2610,GALDAKAO - UPV/EHU,15083.0,5504.0,359.0,3543.0,2208.0,66.0,0.0,36.0,279.0,2025-11-01,0,1,11128.0,470.0,927.3333333333334,16.26491732566499,4,11,2025,-0.5000000000000004,0.8660254037844384,20818.0,0.0,15424.0,10189.0,8525.166666666666,10278.166666666666
2025,12,A2610,GALDAKAO - UPV/EHU,10897.0,5178.0,299.0,2070.0,1362.0,46.0,0.0,27.0,186.0,2025-12-01,0,1,11128.0,470.0,927.3333333333334,11.750898634076204,4,12,2025,-2.4492935982947064e-16,1.0,15083.0,9749.0,9565.0,15216.666666666666,8929.0,10249.75
2020,1,A3931,GARAI - DURANGO,68.0,0.0,0.0,0.0,0.0,47.0,21.0,0.0,0.0,2020-01-01,1,0,,,,,1,1,2020,0.49999999999999994,0.8660254037844387,,,,,,
2020,2,A3931,GARAI - DURANGO,76.0,0.0,0.0,0.0,0.0,61.0,15.0,0.0,0.0,2020-02-01,1,0,,,,,1,2,2020,0.8660254037844386,0.5000000000000001,68.0,,,,,
2020,3,A3931,GARAI - DURANGO,44.0,0.0,0.0,0.0,0.0,35.0,9.0,0.0,0.0,2020-03-01,1,0,,,,,1,3,2020,1.0,6.123233995736766e-17,76.0,,,,,
2020,4,A3931,GARAI - DURANGO,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2020-04-01,1,0,,,,,2,4,2020,0.8660254037844387,-0.4999999999999998,44.0,68.0,,62.666666666666664,,
2020,5,A3931,GARAI - DURANGO,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2020-05-01,1,0,,,,,2,5,2020,0.49999999999999994,-0.8660254037844387,14.0,76.0,,44.666666666666664,,
2020,6,A3931,GARAI - DURANGO,60.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,0.0,2020-06-01,1,0,,,,,2,6,2020,1.2246467991473532e-16,-1.0,29.0,44.0,,29.0,,
2020,7,A3931,GARAI - DURANGO,50.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,2020-07-01,1,0,,,,,3,7,2020,-0.4999999999999997,-0.8660254037844388,60.0,14.0,,34.333333333333336,48.5,
2020,8,A3931,GARAI - DURANGO,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2020-08-01,1,0,,,,,3,8,2020,-0.8660254037844385,-0.5000000000000004,50.0,29.0,,46.333333333333336,45.5,
2020,9,A3931,GARAI - DURANGO,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2020-09-01,1,0,,,,,3,9,2020,-1.0,-1.8369701987210297e-16,29.0,60.0,,46.333333333333336,37.666666666666664,
2020,10,A3931,GARAI - DURANGO,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2020-10-01,1,0,,,,,4,10,2020,-0.8660254037844386,0.5000000000000001,53.0,50.0,,44.0,39.166666666666664,
2020,11,A3931,GARAI - DURANGO,38.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2020-11-01,1,0,,,,,4,11,2020,-0.5000000000000004,0.8660254037844384,53.0,29.0,,45.0,45.666666666666664,
2020,12,A3931,GARAI - DURANGO,38.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2020-12-01,1,0,,,,,4,12,2020,-2.4492935982947064e-16,1.0,38.0,53.0,,48.0,47.166666666666664,
2021,1,A3931,GARAI - DURANGO,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2021-01-01,1,0,4368.0,624.0,364.0,0.10164835164835165,1,1,2021,0.49999999999999994,0.8660254037844387,38.0,53.0,68.0,43.0,43.5,46.0
2021,2,A3931,GARAI - DURANGO,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2021-02-01,1,0,4368.0,624.0,364.0,0.15384615384615385,1,2,2021,0.8660254037844386,0.5000000000000001,37.0,38.0,76.0,37.666666666666664,41.333333333333336,43.416666666666664
2021,3,A3931,GARAI - DURANGO,68.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,2021-03-01,1,0,4368.0,624.0,364.0,0.18681318681318682,1,3,2021,1.0,6.123233995736766e-17,56.0,38.0,44.0,43.666666666666664,45.833333333333336,41.75
2021,4,A3931,GARAI - DURANGO,65.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2021-04-01,1,0,4368.0,624.0,364.0,0.17857142857142858,2,4,2021,0.8660254037844387,-0.4999999999999998,68.0,37.0,14.0,53.666666666666664,48.333333333333336,43.75
2021,5,A3931,GARAI - DURANGO,67.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,2021-05-01,1,0,4368.0,624.0,364.0,0.18406593406593408,2,5,2021,0.49999999999999994,-0.8660254037844387,65.0,56.0,29.0,63.0,50.333333333333336,48.0
2021,6,A3931,GARAI - DURANGO,86.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,2021-06-01,1,0,4368.0,624.0,364.0,0.23626373626373626,2,6,2021,1.2246467991473532e-16,-1.0,67.0,68.0,60.0,66.66666666666667,55.166666666666664,51.166666666666664
2021,7,A3931,GARAI - DURANGO,79.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,2021-07-01,1,0,4368.0,624.0,364.0,0.21703296703296704,3,7,2021,-0.4999999999999997,-0.8660254037844388,86.0,65.0,50.0,72.66666666666667,63.166666666666664,53.333333333333336
2021,8,A3931,GARAI - DURANGO,75.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,2021-08-01,1,0,4368.0,624.0,364.0,0.20604395604395603,3,8,2021,-0.8660254037844385,-0.5000000000000004,79.0,67.0,29.0,77.33333333333333,70.16666666666667,55.75
2021,9,A3931,GARAI - DURANGO,95.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,2021-09-01,1,0,4368.0,624.0,364.0,0.260989010989011,3,9,2021,-1.0,-1.8369701987210297e-16,75.0,86.0,53.0,80.0,73.33333333333333,59.583333333333336
2021,10,A3931,GARAI - DURANGO,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2021-10-01,1,0,4368.0,624.0,364.0,0.21978021978021978,4,10,2021,-0.8660254037844386,0.5000000000000001,95.0,79.0,53.0,83.0,77.83333333333333,63.083333333333336
2021,11,A3931,GARAI - DURANGO,76.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,2021-11-01,1,0,4368.0,624.0,364.0,0.2087912087912088,4,11,2021,-0.5000000000000004,0.8660254037844384,80.0,75.0,38.0,83.33333333333333,80.33333333333333,65.33333333333333
2021,12,A3931,GARAI - DURANGO,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,2021-12-01,1,0,4368.0,624.0,364.0,0.1978021978021978,4,12,2021,-2.4492935982947064e-16,1.0,76.0,95.0,38.0,83.66666666666667,81.83333333333333,68.5
2022,1,A3931,GARAI - DURANGO,46.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2022-01-01,0,0,4361.0,623.0,363.4166666666667,0.1265764732859436,1,1,2022,0.49999999999999994,0.8660254037844387,72.0,80.0,37.0,76.0,79.5,71.33333333333333
2022,2,A3931,GARAI - DURANGO,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2022-02-01,0,0,4361.0,623.0,363.4166666666667,0.12382481082320568,1,2,2022,0.8660254037844386,0.5000000000000001,46.0,76.0,56.0,64.66666666666667,74.0,72.08333333333333
2022,3,A3931,GARAI - DURANGO,51.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,2022-03-01,0,0,4361.0,623.0,363.4166666666667,0.1403347855996331,1,3,2022,1.0,6.123233995736766e-17,45.0,72.0,68.0,54.333333333333336,69.0,71.16666666666667
2022,4,A3931,GARAI - DURANGO,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2022-04-01,0,0,4361.0,623.0,363.4166666666667,0.13207979821141938,2,4,2022,0.8660254037844387,-0.4999999999999998,51.0,46.0,65.0,47.333333333333336,61.666666666666664,69.75
2022,5,A3931,GARAI - DURANGO,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2022-05-01,0,0,4361.0,623.0,363.4166666666667,0.15409309791332262,2,5,2022,0.49999999999999994,-0.8660254037844387,48.0,45.0,67.0,48.0,56.333333333333336,68.33333333333333
2022,6,A3931,GARAI - DURANGO,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2022-06-01,0,0,4361.0,623.0,363.4166666666667,0.15409309791332262,2,6,2022,1.2246467991473532e-16,-1.0,56.0,51.0,86.0,51.666666666666664,53.0,67.41666666666667
2022,7,A3931,GARAI - DURANGO,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2022-07-01,0,0,4361.0,623.0,363.4166666666667,0.14583811052510892,3,7,2022,-0.4999999999999997,-0.8660254037844388,56.0,48.0,79.0,53.333333333333336,50.333333333333336,64.91666666666667
2022,8,A3931,GARAI - DURANGO,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2022-08-01,0,0,4361.0,623.0,363.4166666666667,0.0687915615684476,3,8,2022,-0.8660254037844385,-0.5000000000000004,53.0,56.0,75.0,55.0,51.5,62.75
2022,9,A3931,GARAI - DURANGO,44.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2022-09-01,0,1,4361.0,623.0,363.4166666666667,0.12107314836046777,3,9,2022,-1.0,-1.8369701987210297e-16,25.0,56.0,95.0,44.666666666666664,48.166666666666664,58.583333333333336
2022,10,A3931,GARAI - DURANGO,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2022-10-01,0,1,4361.0,623.0,363.4166666666667,0.10181151112130245,4,10,2022,-0.8660254037844386,0.5000000000000001,44.0,53.0,80.0,40.666666666666664,47.0,54.333333333333336
2022,11,A3931,GARAI - DURANGO,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2022-11-01,0,1,4361.0,623.0,363.4166666666667,0.10181151112130245,4,11,2022,-0.5000000000000004,0.8660254037844384,37.0,25.0,76.0,35.333333333333336,45.166666666666664,50.75
2022,12,A3931,GARAI - DURANGO,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,2022-12-01,0,1,4361.0,623.0,363.4166666666667,0.09905984865856454,4,12,2022,-2.4492935982947064e-16,1.0,37.0,44.0,72.0,39.333333333333336,42.0,47.5
2023,1,A3931,GARAI - DURANGO,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2023-01-01,0,1,4361.0,623.0,363.4166666666667,0.1375831231368952,1,1,2023,0.49999999999999994,0.8660254037844387,36.0,37.0,46.0,36.666666666666664,38.666666666666664,44.5
2023,2,A3931,GARAI - DURANGO,46.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2023-02-01,0,1,4361.0,623.0,363.4166666666667,0.1265764732859436,1,2,2023,0.8660254037844386,0.5000000000000001,50.0,37.0,45.0,41.0,38.166666666666664,44.833333333333336
2023,3,A3931,GARAI - DURANGO,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,2023-03-01,0,1,4361.0,623.0,363.4166666666667,0.15134143545058473,1,3,2023,1.0,6.123233995736766e-17,46.0,36.0,51.0,44.0,41.666666666666664,44.916666666666664
2023,4,A3931,GARAI - DURANGO,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2023-04-01,0,1,4361.0,623.0,363.4166666666667,0.08805319880761293,2,4,2023,0.8660254037844387,-0.4999999999999998,55.0,50.0,48.0,50.333333333333336,43.5,45.25
2023,5,A3931,GARAI - DURANGO,41.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2023-05-01,0,1,4361.0,623.0,363.4166666666667,0.11281816097225407,2,5,2023,0.49999999999999994,-0.8660254037844387,32.0,46.0,56.0,44.333333333333336,42.666666666666664,43.916666666666664
2023,6,A3931,GARAI - DURANGO,41.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2023-06-01,0,1,4361.0,623.0,363.4166666666667,0.11281816097225407,2,6,2023,1.2246467991473532e-16,-1.0,41.0,55.0,56.0,42.666666666666664,43.333333333333336,42.666666666666664
2023,7,A3931,GARAI - DURANGO,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,2023-07-01,0,1,4361.0,623.0,363.4166666666667,0.09355652373308873,3,7,2023,-0.4999999999999997,-0.8660254037844388,41.0,32.0,53.0,38.0,44.166666666666664,41.416666666666664
2023,8,A3931,GARAI - DURANGO,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2023-08-01,0,1,4361.0,623.0,363.4166666666667,0.08805319880761293,3,8,2023,-0.8660254037844385,-0.5000000000000004,34.0,41.0,25.0,38.666666666666664,41.5,39.833333333333336
2023,9,A3931,GARAI - DURANGO,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2023-09-01,0,1,4361.0,623.0,363.4166666666667,0.15409309791332262,3,9,2023,-1.0,-1.8369701987210297e-16,32.0,41.0,44.0,35.666666666666664,39.166666666666664,40.416666666666664
2023,10,A3931,GARAI - DURANGO,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,2023-10-01,0,1,4361.0,623.0,363.4166666666667,0.15134143545058473,4,10,2023,-0.8660254037844386,0.5000000000000001,56.0,34.0,37.0,40.666666666666664,39.333333333333336,41.416666666666664
2023,11,A3931,GARAI - DURANGO,62.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,2023-11-01,0,1,4361.0,623.0,363.4166666666667,0.17060307268975006,4,11,2023,-0.5000000000000004,0.8660254037844384,55.0,32.0,37.0,47.666666666666664,43.166666666666664,42.916666666666664
2023,12,A3931,GARAI - DURANGO,41.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2023-12-01,0,1,4361.0,623.0,363.4166666666667,0.11281816097225407,4,12,2023,-2.4492935982947064e-16,1.0,62.0,56.0,36.0,57.666666666666664,46.666666666666664,45.0
2024,1,A3931,GARAI - DURANGO,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2024-01-01,0,1,4382.0,626.0,365.1666666666667,0.13144682793245094,1,1,2024,0.49999999999999994,0.8660254037844387,41.0,55.0,50.0,52.666666666666664,46.666666666666664,45.416666666666664
2024,2,A3931,GARAI - DURANGO,63.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,2024-02-01,0,1,4382.0,626.0,365.1666666666667,0.17252396166134185,1,2,2024,0.8660254037844386,0.5000000000000001,48.0,62.0,46.0,50.333333333333336,49.0,45.25
2024,3,A3931,GARAI - DURANGO,63.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,2024-03-01,0,1,4382.0,626.0,365.1666666666667,0.17252396166134185,1,3,2024,1.0,6.123233995736766e-17,63.0,41.0,55.0,50.666666666666664,54.166666666666664,46.666666666666664
2024,4,A3931,GARAI - DURANGO,74.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,2024-04-01,0,1,4382.0,626.0,365.1666666666667,0.2026471930625285,2,4,2024,0.8660254037844387,-0.4999999999999998,63.0,48.0,32.0,58.0,55.333333333333336,47.333333333333336
2024,5,A3931,GARAI - DURANGO,70.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,2024-05-01,0,1,4382.0,626.0,365.1666666666667,0.19169329073482427,2,5,2024,0.49999999999999994,-0.8660254037844387,74.0,63.0,41.0,66.66666666666667,58.5,50.833333333333336
2024,6,A3931,GARAI - DURANGO,65.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2024-06-01,0,1,4382.0,626.0,365.1666666666667,0.17800091282519398,2,6,2024,1.2246467991473532e-16,-1.0,70.0,63.0,41.0,69.0,59.833333333333336,53.25
2024,7,A3931,GARAI - DURANGO,59.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,2024-07-01,0,1,4382.0,626.0,365.1666666666667,0.1615700593336376,3,7,2024,-0.4999999999999997,-0.8660254037844388,65.0,74.0,34.0,69.66666666666667,63.833333333333336,55.25
2024,8,A3931,GARAI - DURANGO,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2024-08-01,0,1,4382.0,626.0,365.1666666666667,0.10132359653126426,3,8,2024,-0.8660254037844385,-0.5000000000000004,59.0,70.0,32.0,64.66666666666667,65.66666666666667,57.333333333333336
2024,9,A3931,GARAI - DURANGO,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2024-09-01,0,1,4382.0,626.0,365.1666666666667,0.15883158375171155,3,9,2024,-1.0,-1.8369701987210297e-16,37.0,65.0,56.0,53.666666666666664,61.333333333333336,57.75
2024,10,A3931,GARAI - DURANGO,68.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,2024-10-01,0,1,4382.0,626.0,365.1666666666667,0.18621633957097214,4,10,2024,-0.8660254037844386,0.5000000000000001,58.0,59.0,55.0,51.333333333333336,60.5,57.916666666666664
2024,11,A3931,GARAI - DURANGO,54.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,2024-11-01,0,1,4382.0,626.0,365.1666666666667,0.14787768142400728,4,11,2024,-0.5000000000000004,0.8660254037844384,68.0,37.0,62.0,54.333333333333336,59.5,59.0
2024,12,A3931,GARAI - DURANGO,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,2024-12-01,0,1,4382.0,626.0,365.1666666666667,0.134185303514377,4,12,2024,-2.4492935982947064e-16,1.0,54.0,58.0,41.0,60.0,56.833333333333336,58.333333333333336
2025,1,A3931,GARAI - DURANGO,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2025-01-01,0,1,3913.0,559.0,326.0833333333333,0.17786864298492205,1,1,2025,0.49999999999999994,0.8660254037844387,49.0,68.0,48.0,57.0,54.166666666666664,59.0
2025,2,A3931,GARAI - DURANGO,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2025-02-01,0,1,3913.0,559.0,326.0833333333333,0.17786864298492205,1,2,2025,0.8660254037844386,0.5000000000000001,58.0,54.0,63.0,53.666666666666664,54.0,59.833333333333336
2025,3,A3931,GARAI - DURANGO,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,2025-03-01,0,1,3913.0,559.0,326.0833333333333,0.16866854076156404,1,3,2025,1.0,6.123233995736766e-17,58.0,49.0,63.0,55.0,57.5,59.416666666666664
2025,4,A3931,GARAI - DURANGO,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2025-04-01,0,1,3913.0,559.0,326.0833333333333,0.16253513927932534,2,4,2025,0.8660254037844387,-0.4999999999999998,55.0,58.0,74.0,57.0,57.0,58.75
2025,5,A3931,GARAI - DURANGO,52.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2025-05-01,0,1,3913.0,559.0,326.0833333333333,0.159468438538206,2,5,2025,0.49999999999999994,-0.8660254037844387,53.0,58.0,70.0,55.333333333333336,54.5,57.0
2025,6,A3931,GARAI - DURANGO,65.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2025-06-01,0,1,3913.0,559.0,326.0833333333333,0.19933554817275748,2,6,2025,1.2246467991473532e-16,-1.0,52.0,55.0,65.0,53.333333333333336,54.166666666666664,55.5
2025,7,A3931,GARAI - DURANGO,47.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2025-07-01,0,1,3913.0,559.0,326.0833333333333,0.14413493483260925,3,7,2025,-0.4999999999999997,-0.8660254037844388,65.0,53.0,59.0,56.666666666666664,56.833333333333336,55.5
2025,8,A3931,GARAI - DURANGO,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2025-08-01,0,1,3913.0,559.0,326.0833333333333,0.06440071556350627,3,8,2025,-0.8660254037844385,-0.5000000000000004,47.0,52.0,37.0,54.666666666666664,55.0,54.5
2025,9,A3931,GARAI - DURANGO,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2025-09-01,0,1,3913.0,559.0,326.0833333333333,0.18400204446716076,3,9,2025,-1.0,-1.8369701987210297e-16,21.0,65.0,58.0,44.333333333333336,48.833333333333336,53.166666666666664
2025,10,A3931,GARAI - DURANGO,65.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2025-10-01,0,1,3913.0,559.0,326.0833333333333,0.19933554817275748,4,10,2025,-0.8660254037844386,0.5000000000000001,60.0,47.0,68.0,42.666666666666664,49.666666666666664,53.333333333333336
2025,11,A3931,GARAI - DURANGO,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2025-11-01,0,1,3913.0,559.0,326.0833333333333,0.16253513927932534,4,11,2025,-0.5000000000000004,0.8660254037844384,65.0,21.0,54.0,48.666666666666664,51.666666666666664,53.083333333333336
2025,12,A3931,GARAI - DURANGO,52.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2025-12-01,0,1,3913.0,559.0,326.0833333333333,0.159468438538206,4,12,2025,-2.4492935982947064e-16,1.0,53.0,60.0,49.0,59.333333333333336,51.833333333333336,53.0
2020,1,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,4096.0,2527.0,70.0,723.0,116.0,242.0,0.0,1.0,19.0,2020-01-01,1,0,,,,,1,1,2020,0.49999999999999994,0.8660254037844387,,,,,,
2020,2,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,7329.0,2894.0,96.0,2838.0,307.0,318.0,0.0,2.0,47.0,2020-02-01,1,0,,,,,1,2,2020,0.8660254037844386,0.5000000000000001,4096.0,,,,,
2020,3,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,3309.0,1315.0,36.0,1232.0,162.0,142.0,0.0,1.0,23.0,2020-03-01,1,0,,,,,1,3,2020,1.0,6.123233995736766e-17,7329.0,,,,,
2020,4,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0.0,,,,,0.0,0.0,0.0,0.0,2020-04-01,1,0,,,,,2,4,2020,0.8660254037844387,-0.4999999999999998,3309.0,4096.0,,4911.333333333333,,
2020,5,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0.0,,,,,0.0,0.0,0.0,0.0,2020-05-01,1,0,,,,,2,5,2020,0.49999999999999994,-0.8660254037844387,0.0,7329.0,,3546.0,,
2020,6,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0.0,,,,,0.0,0.0,0.0,0.0,2020-06-01,1,0,,,,,2,6,2020,1.2246467991473532e-16,-1.0,0.0,3309.0,,1103.0,,
2020,7,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0.0,,,,,0.0,0.0,0.0,0.0,2020-07-01,1,0,,,,,3,7,2020,-0.4999999999999997,-0.8660254037844388,0.0,0.0,,0.0,2455.6666666666665,
2020,8,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0.0,,,,,0.0,0.0,0.0,0.0,2020-08-01,1,0,,,,,3,8,2020,-0.8660254037844385,-0.5000000000000004,0.0,0.0,,0.0,1773.0,
2020,9,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,4451.0,2803.0,47.0,838.0,195.0,0.0,0.0,3.0,6.0,2020-09-01,1,0,,,,,3,9,2020,-1.0,-1.8369701987210297e-16,0.0,0.0,,0.0,551.5,
2020,10,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,5676.0,3107.0,54.0,1456.0,264.0,0.0,0.0,2.0,16.0,2020-10-01,1,0,,,,,4,10,2020,-0.8660254037844386,0.5000000000000001,4451.0,0.0,,1483.6666666666667,741.8333333333334,
2020,11,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,5610.0,3335.0,43.0,1310.0,168.0,0.0,0.0,5.0,4.0,2020-11-01,1,0,,,,,4,11,2020,-0.5000000000000004,0.8660254037844384,5676.0,0.0,,3375.6666666666665,1687.8333333333333,
2020,12,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,2862.0,1979.0,31.0,465.0,62.0,0.0,0.0,2.0,1.0,2020-12-01,1,0,,,,,4,12,2020,-2.4492935982947064e-16,1.0,5610.0,4451.0,,5245.666666666667,2622.8333333333335,
2021,1,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,2783.0,2045.0,33.0,350.0,59.0,13.0,0.0,9.0,8.0,2021-01-01,1,0,6845.0,504.0,570.4166666666666,4.878889700511323,1,1,2021,0.49999999999999994,0.8660254037844387,2862.0,5676.0,4096.0,4716.0,3099.8333333333335,2777.75
2021,2,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,4838.0,3052.0,53.0,1092.0,107.0,34.0,0.0,10.0,4.0,2021-02-01,1,0,6845.0,504.0,570.4166666666666,8.481519357195033,1,2,2021,0.8660254037844386,0.5000000000000001,2783.0,5610.0,7329.0,3751.6666666666665,3563.6666666666665,2668.3333333333335
